-0.081284,-0.136619,-0.630444,-0.000000,-0.869484,-0.493962
-0.047488,0.001531,-0.686188,-0.999348,-0.017837,0.031398
-0.046620,-0.031686,-0.677430,-0.999348,-0.017837,0.031398
-0.072435,-0.101003,-0.693137,0.000000,0.869484,0.493962
-0.070105,0.038270,-0.744976,-0.036111,0.493639,-0.868917
-0.082640,-0.078661,-0.575385,-0.999348,-0.017837,0.031398
-0.043347,-0.069307,-0.565287,0.036111,-0.493639,0.868917
-0.085493,-0.087702,-0.671314,-0.999348,-0.017837,0.031398
-0.045462,-0.005561,-0.625735,-0.999348,-0.017837,0.031398
-0.047567,-0.067164,-0.727741,-0.999348,-0.017837,0.031398
-0.042755,-0.042523,-0.560579,-0.999348,-0.017837,0.031398
-0.080316,0.015159,-0.757682,-0.036111,0.493639,-0.868917
-0.049998,-0.031656,-0.784951,-0.999348,-0.017837,0.031398
-0.089375,0.018268,-0.734680,0.999348,0.017837,-0.031398
-0.042881,-0.133175,-0.616103,-0.999348,-0.017837,0.031398
-0.046281,-0.015158,-0.657264,0.999348,0.017837,-0.031398
-0.047490,-0.026739,-0.702341,-0.999348,-0.017837,0.031398
-0.044713,-0.086099,-0.647658,0.999348,0.017837,-0.031398
-0.087076,-0.045074,-0.697487,-0.999348,-0.017837,0.031398
-0.086314,-0.077641,-0.691743,0.999348,0.017837,-0.031398
-0.052270,-0.088921,-0.576059,-0.036111,0.493639,-0.868917
-0.047648,0.012401,-0.685107,-0.999348,-0.017837,0.031398
-0.052977,-0.116827,-0.665282,-0.000000,-0.869484,-0.493962
-0.043146,-0.109681,-0.611170,0.999348,0.017837,-0.031398
-0.049681,0.030651,-0.739462,0.999348,0.017837,-0.031398
-0.088003,-0.025959,-0.716131,0.999348,0.017837,-0.031398
-0.044424,-0.045507,-0.615393,0.999348,0.017837,-0.031398
-0.051105,-0.088933,-0.714383,0.000000,0.869484,0.493962
-0.056928,0.052640,-0.720468,0.000000,0.869484,0.493962
-0.087908,0.014742,-0.689998,0.999348,0.017837,-0.031398
-0.048023,-0.065461,-0.741300,0.999348,0.017837,-0.031398
-0.087247,-0.026780,-0.692519,-0.999348,-0.017837,0.031398
-0.047491,0.020788,-0.675362,0.999348,0.017837,-0.031398
-0.048672,-0.036950,-0.745752,0.999348,0.017837,-0.031398
-0.071775,-0.120096,-0.592959,0.036111,-0.493639,0.868917
-0.045320,-0.085107,-0.666424,0.999348,0.017837,-0.031398
-0.083581,-0.052528,-0.590465,0.999348,0.017837,-0.031398
-0.044734,-0.083400,-0.573236,-0.036111,0.493639,-0.868917
-0.081664,0.055100,-0.724798,0.000000,0.869484,0.493962
-0.079824,-0.115976,-0.666779,-0.000000,-0.869484,-0.493962
-0.043689,-0.108538,-0.627831,0.999348,0.017837,-0.031398
-0.086620,-0.013946,-0.665285,-0.999348,-0.017837,0.031398
-0.044710,-0.047217,-0.625480,-0.999348,-0.017837,0.031398
-0.071801,0.032238,-0.748333,0.036111,-0.493639,0.868917
-0.086242,0.023279,-0.668787,-0.000000,-0.869484,-0.493962
-0.084592,-0.036716,-0.613688,0.999348,0.017837,-0.031398
-0.054974,0.021123,-0.664992,-0.000000,-0.869484,-0.493962
-0.063149,-0.076184,-0.736822,0.000000,0.869484,0.493962
-0.049115,-0.012963,-0.746229,0.999348,0.017837,-0.031398
-0.060210,-0.055530,-0.556760,0.036111,-0.493639,0.868917
-0.048057,-0.014383,-0.713361,-0.999348,-0.017837,0.031398
-0.084165,-0.029537,-0.595998,0.999348,0.017837,-0.031398
-0.084161,0.032037,-0.747933,-0.036111,0.493639,-0.868917
-0.055516,-0.114344,-0.590367,0.036111,-0.493639,0.868917
-0.080279,-0.067521,-0.562737,0.036111,-0.493639,0.868917
-0.088970,0.006080,-0.728692,0.999348,0.017837,-0.031398
-0.085576,-0.104414,-0.683447,-0.999348,-0.017837,0.031398
-0.047101,-0.043252,-0.699343,0.999348,0.017837,-0.031398
-0.083699,-0.075067,-0.607052,0.999348,0.017837,-0.031398
-0.083043,-0.041699,-0.567200,-0.999348,-0.017837,0.031398
-0.085289,-0.018981,-0.625773,-0.999348,-0.017837,0.031398
-0.072482,-0.082271,-0.726108,0.000000,0.869484,0.493962
-0.089586,-0.024309,-0.765586,0.999348,0.017837,-0.031398
-0.089747,-0.007676,-0.761240,0.999348,0.017837,-0.031398
-0.089318,0.048639,-0.715613,0.999348,0.017837,-0.031398
-0.048655,0.006732,-0.720402,0.999348,0.017837,-0.031398
-0.071147,0.055182,-0.735325,-0.036111,0.493639,-0.868917
-0.050089,-0.014752,-0.775930,0.036111,-0.493639,0.868917
-0.084742,-0.058546,-0.630840,-0.999348,-0.017837,0.031398
-0.067613,-0.026788,-0.580658,-0.000000,-0.869484,-0.493962
-0.084381,-0.081974,-0.632657,0.999348,0.017837,-0.031398
-0.088571,-0.034885,-0.739268,-0.999348,-0.017837,0.031398
-0.047571,-0.042618,-0.713913,-0.999348,-0.017837,0.031398
-0.049976,0.003071,-0.764503,0.999348,0.017837,-0.031398
-0.085015,0.057121,-0.733647,0.036111,-0.493639,0.868917
-0.053112,-0.113567,-0.671021,0.000000,0.869484,0.493962
-0.048922,0.028276,-0.716657,-0.999348,-0.017837,0.031398
-0.079474,-0.041305,-0.555104,0.000000,0.869484,0.493962
-0.043035,-0.090199,-0.596598,-0.999348,-0.017837,0.031398
-0.088738,0.038972,-0.702621,0.999348,0.017837,-0.031398
-0.074683,-0.102806,-0.583016,-0.036111,0.493639,-0.868917
-0.048929,-0.020463,-0.744573,0.999348,0.017837,-0.031398
-0.057291,-0.087819,-0.716343,0.000000,0.869484,0.493962
-0.044036,-0.112254,-0.640963,-0.999348,-0.017837,0.031398
-0.045366,-0.074037,-0.661586,-0.999348,-0.017837,0.031398
-0.042615,-0.126684,-0.603953,0.999348,0.017837,-0.031398
-0.082896,-0.099923,-0.595587,0.999348,0.017837,-0.031398
-0.074425,0.021932,-0.754079,-0.036111,0.493639,-0.868917
-0.071103,-0.046877,-0.551391,0.036111,-0.493639,0.868917
-0.047602,-0.016869,-0.700279,-0.999348,-0.017837,0.031398
-0.043923,-0.134964,-0.602563,-0.036111,0.493639,-0.868917
-0.083434,-0.130590,-0.630131,0.999348,0.017837,-0.031398
-0.043480,-0.086325,-0.608545,-0.999348,-0.017837,0.031398
-0.060225,-0.061410,-0.762828,0.000000,0.869484,0.493962
-0.085817,-0.042253,-0.655812,0.999348,0.017837,-0.031398
-0.086738,-0.062734,-0.696771,0.999348,0.017837,-0.031398
-0.073123,0.039936,-0.698108,-0.000000,-0.869484,-0.493962
-0.083196,-0.045815,-0.574405,0.999348,0.017837,-0.031398
-0.060251,0.021064,-0.755161,-0.036111,0.493639,-0.868917
-0.088676,0.013123,-0.715340,-0.999348,-0.017837,0.031398
-0.062810,0.011051,-0.760743,0.036111,-0.493639,0.868917
-0.043252,-0.112629,-0.616223,-0.999348,-0.017837,0.031398
-0.088190,-0.038472,-0.729178,0.999348,0.017837,-0.031398
-0.052282,-0.004593,-0.619726,-0.000000,-0.869484,-0.493962
-0.045882,-0.063352,-0.671934,0.999348,0.017837,-0.031398
-0.055005,-0.059993,-0.765323,0.000000,0.869484,0.493962
-0.054318,0.028869,-0.678627,-0.000000,-0.869484,-0.493962
-0.047286,-0.075527,-0.723567,0.999348,0.017837,-0.031398
-0.088365,0.030467,-0.695581,-0.999348,-0.017837,0.031398
-0.085792,-0.014444,-0.639208,0.999348,0.017837,-0.031398
-0.049130,-0.046012,-0.765477,0.999348,0.017837,-0.031398
-0.059906,-0.027637,-0.579164,0.000000,0.869484,0.493962
-0.064295,-0.034714,-0.566706,0.000000,0.869484,0.493962
-0.067245,0.021094,-0.754853,-0.036111,0.493639,-0.868917
-0.048670,0.018473,-0.714215,-0.999348,-0.017837,0.031398
-0.047395,-0.051175,-0.713201,0.999348,0.017837,-0.031398
-0.069818,-0.013174,-0.604622,-0.000000,-0.869484,-0.493962
-0.044668,-0.102136,-0.655328,0.999348,0.017837,-0.031398
-0.085270,-0.069527,-0.653891,-0.999348,-0.017837,0.031398
-0.045370,-0.031313,-0.637441,0.999348,0.017837,-0.031398
-0.043975,-0.032857,-0.593922,0.999348,0.017837,-0.031398
-0.075241,0.017421,-0.658476,-0.000000,-0.869484,-0.493962
-0.085422,-0.092961,-0.707291,0.000000,0.869484,0.493962
-0.059422,-0.042054,-0.553786,-0.000000,-0.869484,-0.493962
-0.089450,-0.030927,-0.765001,0.999348,0.017837,-0.031398
-0.055319,-0.121007,-0.594161,-0.036111,0.493639,-0.868917
-0.084884,-0.051803,-0.631546,0.999348,0.017837,-0.031398
-0.085913,-0.087923,-0.684823,0.999348,0.017837,-0.031398
-0.058854,-0.002841,-0.622810,-0.000000,-0.869484,-0.493962
-0.043995,-0.038032,-0.597487,0.999348,0.017837,-0.031398
-0.080215,-0.120345,-0.659090,-0.000000,-0.869484,-0.493962
-0.044257,-0.076999,-0.627974,-0.999348,-0.017837,0.031398
-0.058455,-0.049767,-0.783323,0.000000,0.869484,0.493962
-0.074347,0.031686,-0.683585,-0.000000,-0.869484,-0.493962
-0.088597,0.021325,-0.708175,-0.999348,-0.017837,0.031398
-0.077719,-0.094774,-0.704100,-0.000000,-0.869484,-0.493962
-0.047029,-0.034407,-0.692024,0.999348,0.017837,-0.031398
-0.057422,-0.103759,-0.688285,0.000000,0.869484,0.493962
-0.085679,-0.020286,-0.638947,-0.999348,-0.017837,0.031398
-0.069144,-0.119102,-0.661278,-0.000000,-0.869484,-0.493962
-0.087452,-0.029492,-0.782752,0.036111,-0.493639,0.868917
-0.082730,-0.056975,-0.565924,-0.999348,-0.017837,0.031398
-0.089096,0.036391,-0.715504,0.999348,0.017837,-0.031398
-0.087519,-0.004043,-0.768291,0.036111,-0.493639,0.868917
-0.043552,-0.048280,-0.589231,0.999348,0.017837,-0.031398
-0.087116,-0.011000,-0.679399,-0.999348,-0.017837,0.031398
-0.043076,-0.055440,-0.578131,-0.999348,-0.017837,0.031398
-0.042444,-0.090688,-0.578042,-0.999348,-0.017837,0.031398
-0.081610,-0.147772,-0.610812,0.000000,0.869484,0.493962
-0.049447,-0.021479,-0.761630,-0.999348,-0.017837,0.031398
-0.084739,-0.090970,-0.649159,-0.999348,-0.017837,0.031398
-0.054740,-0.039590,-0.558123,-0.000000,-0.869484,-0.493962
-0.043351,-0.094549,-0.609099,0.999348,0.017837,-0.031398
-0.049497,-0.043497,-0.775714,0.999348,0.017837,-0.031398
-0.049440,-0.038221,-0.560532,-0.000000,-0.869484,-0.493962
-0.075004,-0.024130,-0.780223,-0.036111,0.493639,-0.868917
-0.086789,-0.001816,-0.663778,0.999348,0.017837,-0.031398
-0.048089,0.012060,-0.699351,-0.999348,-0.017837,0.031398
-0.085505,-0.050271,-0.650418,0.999348,0.017837,-0.031398
-0.062496,-0.009129,-0.772221,-0.036111,0.493639,-0.868917
-0.048043,-0.121575,-0.594786,-0.036111,0.493639,-0.868917
-0.048847,-0.063488,-0.759170,-0.000000,-0.869484,-0.493962
-0.045528,-0.108812,-0.679391,0.000000,0.869484,0.493962
-0.070726,-0.129366,-0.643211,0.000000,0.869484,0.493962
-0.063882,-0.139744,-0.624942,-0.000000,-0.869484,-0.493962
-0.059131,-0.131429,-0.639579,0.000000,0.869484,0.493962
-0.082458,-0.010448,-0.609420,0.000000,0.869484,0.493962
-0.088005,-0.005777,-0.704737,0.999348,0.017837,-0.031398
-0.049512,0.046818,-0.724894,-0.999348,-0.017837,0.031398
-0.048631,-0.043708,-0.748272,-0.999348,-0.017837,0.031398
-0.087464,-0.005731,-0.687479,0.999348,0.017837,-0.031398
-0.087592,-0.011449,-0.694813,0.999348,0.017837,-0.031398
-0.085945,-0.062651,-0.671458,0.999348,0.017837,-0.031398
-0.068042,0.026518,-0.751739,-0.036111,0.493639,-0.868917
-0.085005,-0.103887,-0.664976,-0.999348,-0.017837,0.031398
-0.084983,-0.041328,-0.628742,0.999348,0.017837,-0.031398
-0.088669,-0.003796,-0.724751,0.999348,0.017837,-0.031398
-0.088753,-0.028944,-0.741712,0.999348,0.017837,-0.031398
-0.087680,-0.037441,-0.712383,0.999348,0.017837,-0.031398
-0.068119,0.055123,-0.724840,-0.000000,-0.869484,-0.493962
-0.084741,-0.109253,-0.659610,-0.999348,-0.017837,0.031398
-0.078872,0.056713,-0.734135,0.036111,-0.493639,0.868917
-0.084852,-0.017508,-0.611025,-0.999348,-0.017837,0.031398
-0.079855,-0.079724,-0.569688,0.036111,-0.493639,0.868917
-0.043942,-0.088904,-0.624710,-0.999348,-0.017837,0.031398
-0.045355,-0.042978,-0.643609,-0.999348,-0.017837,0.031398
-0.068660,-0.004754,-0.619442,-0.000000,-0.869484,-0.493962
-0.086881,-0.045962,-0.691788,0.999348,0.017837,-0.031398
-0.048869,-0.056099,-0.762885,0.999348,0.017837,-0.031398
-0.083496,-0.036919,-0.578915,0.999348,0.017837,-0.031398
-0.045379,-0.048921,-0.647732,-0.999348,-0.017837,0.031398
-0.047418,-0.040411,-0.707794,-0.999348,-0.017837,0.031398
-0.063445,-0.144366,-0.616807,-0.000000,-0.869484,-0.493962
-0.084263,-0.107207,-0.643234,-0.999348,-0.017837,0.031398
-0.089287,-0.017276,-0.752067,-0.999348,-0.017837,0.031398
-0.049149,0.037652,-0.718562,0.999348,0.017837,-0.031398
-0.087142,-0.076407,-0.717376,-0.999348,-0.017837,0.031398
-0.083678,-0.043654,-0.588519,0.999348,0.017837,-0.031398
-0.080815,-0.078300,-0.733098,0.000000,0.869484,0.493962
-0.049711,-0.066396,-0.754053,-0.000000,-0.869484,-0.493962
-0.075619,-0.029013,-0.576742,0.000000,0.869484,0.493962
-0.072946,-0.141457,-0.605046,-0.036111,0.493639,-0.868917
-0.085060,-0.034114,-0.627095,0.999348,0.017837,-0.031398
-0.048062,0.004056,-0.703048,-0.999348,-0.017837,0.031398
-0.047616,-0.072578,-0.732370,-0.999348,-0.017837,0.031398
-0.049160,-0.036224,-0.760864,-0.999348,-0.017837,0.031398
-0.089867,0.041727,-0.736990,-0.999348,-0.017837,0.031398
-0.087862,0.003828,-0.694730,-0.999348,-0.017837,0.031398
-0.070147,0.006131,-0.638603,0.000000,0.869484,0.493962
-0.089288,-0.007030,-0.746279,-0.999348,-0.017837,0.031398
-0.085335,-0.088434,-0.715260,0.000000,0.869484,0.493962
-0.089925,-0.018809,-0.773244,0.999348,0.017837,-0.031398
-0.042705,-0.112400,-0.598707,-0.999348,-0.017837,0.031398
-0.046901,-0.010069,-0.674117,0.999348,0.017837,-0.031398
-0.047756,-0.037252,-0.716780,0.999348,0.017837,-0.031398
-0.051425,-0.148154,-0.610139,0.000000,0.869484,0.493962
-0.043739,-0.050009,-0.596144,0.999348,0.017837,-0.031398
-0.083325,-0.068910,-0.591631,0.999348,0.017837,-0.031398
-0.082853,-0.085158,-0.585834,-0.999348,-0.017837,0.031398
-0.047211,-0.012558,-0.685387,-0.999348,-0.017837,0.031398
-0.045498,-0.076236,-0.667028,-0.999348,-0.017837,0.031398
-0.048538,-0.057198,-0.752990,0.999348,0.017837,-0.031398
-0.042937,-0.122839,-0.611998,0.999348,0.017837,-0.031398
-0.078497,0.008025,-0.641936,-0.000000,-0.869484,-0.493962
-0.085062,-0.013365,-0.615363,0.999348,0.017837,-0.031398
-0.086202,-0.055220,-0.675425,0.999348,0.017837,-0.031398
-0.045865,-0.032578,-0.653919,-0.999348,-0.017837,0.031398
-0.083954,-0.058162,-0.605551,0.999348,0.017837,-0.031398
-0.044141,-0.119653,-0.648531,0.999348,0.017837,-0.031398
-0.055619,-0.030120,-0.574793,0.000000,0.869484,0.493962
-0.086841,0.006010,-0.660973,0.999348,0.017837,-0.031398
-0.047897,-0.006880,-0.704014,-0.999348,-0.017837,0.031398
-0.082403,0.018353,-0.660115,-0.000000,-0.869484,-0.493962
-0.049439,-0.006385,-0.752809,0.999348,0.017837,-0.031398
-0.043586,-0.123592,-0.633099,0.999348,0.017837,-0.031398
-0.086973,-0.055355,-0.700058,-0.999348,-0.017837,0.031398
-0.063545,-0.031391,-0.784824,-0.036111,0.493639,-0.868917
-0.045189,-0.011897,-0.620669,-0.999348,-0.017837,0.031398
-0.088413,-0.063385,-0.759351,0.000000,0.869484,0.493962
-0.047275,-0.001094,-0.680915,-0.999348,-0.017837,0.031398
-0.089491,0.018158,-0.755597,-0.036111,0.493639,-0.868917
-0.043609,-0.092235,-0.616008,0.999348,0.017837,-0.031398
-0.071734,-0.075649,-0.737765,0.000000,0.869484,0.493962
-0.046569,0.010452,-0.651870,0.999348,0.017837,-0.031398
-0.056955,-0.037258,-0.788431,0.036111,-0.493639,0.868917
-0.049814,0.020615,-0.749382,-0.999348,-0.017837,0.031398
-0.069436,0.005514,-0.763613,0.036111,-0.493639,0.868917
-0.071767,-0.003857,-0.768840,0.036111,-0.493639,0.868917
-0.084831,-0.014483,-0.774334,0.036111,-0.493639,0.868917
-0.063240,0.048263,-0.712764,0.000000,0.869484,0.493962
-0.046783,-0.019827,-0.675907,-0.999348,-0.017837,0.031398
-0.083633,-0.118966,-0.629875,-0.999348,-0.017837,0.031398
-0.055704,0.048962,-0.713996,0.000000,0.869484,0.493962
-0.048676,0.040088,-0.702108,0.999348,0.017837,-0.031398
-0.088884,-0.013209,-0.736922,-0.999348,-0.017837,0.031398
-0.043982,-0.069858,-0.615178,-0.999348,-0.017837,0.031398
-0.047111,-0.051683,-0.704442,0.999348,0.017837,-0.031398
-0.045766,-0.096100,-0.686872,0.999348,0.017837,-0.031398
-0.049221,0.002250,-0.740951,0.999348,0.017837,-0.031398
-0.082770,-0.094139,-0.588300,-0.999348,-0.017837,0.031398
-0.046786,-0.072364,-0.705852,0.999348,0.017837,-0.031398
-0.086257,-0.067696,-0.684265,-0.999348,-0.017837,0.031398
-0.045905,-0.070720,-0.676852,0.999348,0.017837,-0.031398
-0.085700,-0.055332,-0.659528,-0.999348,-0.017837,0.031398
-0.080845,0.045580,-0.740377,0.036111,-0.493639,0.868917
-0.071284,-0.010364,-0.609567,0.000000,0.869484,0.493962
-0.089475,0.046243,-0.721957,-0.999348,-0.017837,0.031398
-0.067469,-0.058280,-0.768338,0.000000,0.869484,0.493962
-0.085135,-0.061536,-0.645044,-0.999348,-0.017837,0.031398
-0.075530,-0.103814,-0.688187,-0.000000,-0.869484,-0.493962
-0.051533,-0.098914,-0.696813,0.000000,0.869484,0.493962
-0.087425,-0.060098,-0.717116,-0.999348,-0.017837,0.031398
-0.046477,-0.067553,-0.693260,0.999348,0.017837,-0.031398
-0.074130,-0.131420,-0.599295,0.036111,-0.493639,0.868917
-0.045508,-0.020630,-0.591497,0.000000,0.869484,0.493962
-0.048282,-0.044376,-0.737545,-0.999348,-0.017837,0.031398
-0.088271,-0.028923,-0.726331,0.999348,0.017837,-0.031398
-0.060582,0.057265,-0.728609,0.000000,0.869484,0.493962
-0.042811,-0.099041,-0.594482,-0.999348,-0.017837,0.031398
-0.050003,0.025327,-0.752738,0.999348,0.017837,-0.031398
-0.085872,-0.078307,-0.678052,0.999348,0.017837,-0.031398
-0.083929,-0.045030,-0.597309,-0.999348,-0.017837,0.031398
-0.045779,-0.089736,-0.683660,0.999348,0.017837,-0.031398
-0.086180,-0.089876,-0.694427,-0.999348,-0.017837,0.031398
-0.087029,-0.067415,-0.708671,-0.999348,-0.017837,0.031398
-0.044319,-0.027762,-0.601993,0.999348,0.017837,-0.031398
-0.048117,-0.037396,-0.728335,-0.999348,-0.017837,0.031398
-0.054465,0.044837,-0.706734,-0.000000,-0.869484,-0.493962
-0.077015,-0.000443,-0.627031,0.000000,0.869484,0.493962
-0.058495,-0.071770,-0.744592,-0.000000,-0.869484,-0.493962
-0.084300,-0.035809,-0.603849,0.999348,0.017837,-0.031398
-0.084701,-0.046492,-0.789088,0.000000,0.869484,0.493962
-0.047054,0.018765,-0.662596,0.999348,0.017837,-0.031398
-0.077462,0.000678,-0.766027,0.036111,-0.493639,0.868917
-0.089206,-0.051635,-0.769003,-0.999348,-0.017837,0.031398
-0.088579,-0.056786,-0.751981,0.999348,0.017837,-0.031398
-0.044124,-0.073244,-0.621624,-0.999348,-0.017837,0.031398
-0.046987,-0.085745,-0.719826,0.999348,0.017837,-0.031398
-0.083547,-0.086549,-0.608712,-0.999348,-0.017837,0.031398
-0.059123,-0.101922,-0.583160,0.036111,-0.493639,0.868917
-0.086930,-0.011244,-0.673627,-0.999348,-0.017837,0.031398
-0.086913,-0.077800,-0.710891,-0.999348,-0.017837,0.031398
-0.049392,-0.012861,-0.754965,-0.999348,-0.017837,0.031398
-0.049420,-0.062871,-0.561378,-0.036111,0.493639,-0.868917
-0.072361,0.012751,-0.650256,-0.000000,-0.869484,-0.493962
-0.082897,-0.107349,-0.599839,0.999348,0.017837,-0.031398
-0.072683,-0.147938,-0.610520,-0.000000,-0.869484,-0.493962
-0.048996,0.043505,-0.710358,0.999348,0.017837,-0.031398
-0.083127,-0.116002,-0.612093,-0.999348,-0.017837,0.031398
-0.073744,-0.072814,-0.742755,0.000000,0.869484,0.493962
-0.056974,-0.015401,-0.600702,0.000000,0.869484,0.493962
-0.045733,-0.054639,-0.662261,-0.999348,-0.017837,0.031398
-0.086705,-0.042977,-0.684477,-0.999348,-0.017837,0.031398
-0.043828,-0.059633,-0.604452,-0.999348,-0.017837,0.031398
-0.088531,0.026138,-0.703329,-0.999348,-0.017837,0.031398
-0.075304,0.043761,-0.741641,0.036111,-0.493639,0.868917
-0.045989,-0.086000,-0.688220,-0.999348,-0.017837,0.031398
-0.084093,-0.061085,-0.611620,0.999348,0.017837,-0.031398
-0.048303,-0.061156,-0.747763,0.999348,0.017837,-0.031398
-0.078225,-0.060112,-0.558614,0.036111,-0.493639,0.868917
-0.082589,-0.122964,-0.598933,-0.999348,-0.017837,0.031398
-0.058044,-0.130881,-0.599657,0.036111,-0.493639,0.868917
-0.059491,-0.122635,-0.655059,0.000000,0.869484,0.493962
-0.085366,-0.107245,-0.678367,0.999348,0.017837,-0.031398
-0.089160,0.020022,-0.726845,-0.999348,-0.017837,0.031398
-0.080720,-0.090837,-0.575965,0.036111,-0.493639,0.868917
-0.088577,-0.048014,-0.746913,-0.999348,-0.017837,0.031398
-0.043372,-0.122627,-0.625717,-0.999348,-0.017837,0.031398
-0.086494,-0.079169,-0.698329,-0.999348,-0.017837,0.031398
-0.057847,-0.140461,-0.605108,0.036111,-0.493639,0.868917
-0.049898,-0.007401,-0.767973,-0.999348,-0.017837,0.031398
-0.078604,-0.127730,-0.646091,-0.000000,-0.869484,-0.493962
-0.084750,-0.096710,-0.652798,-0.999348,-0.017837,0.031398
-0.047442,-0.033672,-0.704729,0.999348,0.017837,-0.031398
-0.065852,-0.086625,-0.574190,-0.036111,0.493639,-0.868917
-0.083521,-0.080933,-0.604694,0.999348,0.017837,-0.031398
-0.084525,-0.060252,-0.624922,0.999348,0.017837,-0.031398
-0.046821,-0.038046,-0.687466,-0.999348,-0.017837,0.031398
-0.089018,-0.036293,-0.754306,0.999348,0.017837,-0.031398
-0.083741,-0.080788,-0.611625,0.999348,0.017837,-0.031398
-0.083446,-0.097450,-0.611702,-0.999348,-0.017837,0.031398
-0.083892,-0.112252,-0.634318,-0.999348,-0.017837,0.031398
-0.044166,-0.103517,-0.640157,-0.999348,-0.017837,0.031398
-0.065854,-0.098419,-0.580891,-0.036111,0.493639,-0.868917
